age,job_1,job_2,job_3,job_4,job_5,job_6,job_7,job_8,job_9,job_10,job_11,job_12,marital_1,marital_2,marital_3,education_1,education_2,education_3,education_4,default,balance,housing,loan,contact_1,contact_2,contact_3,day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,duration,campaign,pdays,previous,poutcome,y
48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,293,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,243,1,-1,0,,0
43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,186,2,-1,0,,0
54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,348,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,579,2,-1,0,,0
51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-19,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,163,2,-1,0,,0
26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,610,2,-1,0,,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-4,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2033,1,-1,0,,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,85,1,-1,0,,0
50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,139,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,114,2,-1,0,,0
41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,114,2,-1,0,,0
51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1883,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,57,1,-1,0,,0
60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,216,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,238,1,-1,0,,0
52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,782,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,93,3,-1,0,,0
48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,904,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,128,2,-1,0,,0
48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1705,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,107,1,-1,0,,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,181,1,-1,0,,0
47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,176,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,303,2,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1225,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,558,5,-1,0,,0
45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,86,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,270,1,-1,0,,0
26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,82,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,228,1,-1,0,,0
52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,271,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,99,1,-1,0,,0
54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1378,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,240,1,-1,0,,0
54,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,184,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,673,2,-1,0,,1
50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,233,3,-1,0,,0
35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1056,1,-1,0,,0
44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1357,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,250,1,-1,0,,0
53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,252,1,-1,0,,0
35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,434,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,138,1,-1,0,,0
60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,92,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,130,1,-1,0,,0
53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1151,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,412,1,-1,0,,0
48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,41,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,179,2,-1,0,,0
34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,51,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,19,2,-1,0,,0
54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,214,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,458,2,-1,0,,0
51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1161,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,717,1,-1,0,,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,37,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,313,1,-1,0,,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,787,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,683,2,-1,0,,0
35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,59,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1077,1,-1,0,,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,253,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,416,1,-1,0,,0
36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,211,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,146,2,-1,0,,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,235,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,167,1,-1,0,,0
40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4384,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,315,1,-1,0,,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4080,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,140,1,-1,0,,0
34,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,53,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,346,1,-1,0,,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,562,1,-1,0,,0
51,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2127,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,172,1,-1,0,,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,377,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,217,1,-1,0,,0
55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,73,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,142,2,-1,0,,0
42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,445,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,67,1,-1,0,,0
34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,243,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,291,1,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,307,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,309,2,-1,0,,0
38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,155,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,248,1,-1,0,,0
50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,173,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,98,1,-1,0,,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,400,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,256,1,-1,0,,0
61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1428,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,82,2,-1,0,,0
47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,219,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,577,1,-1,0,,0
48,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,286,1,-1,0,,0
44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,575,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,477,1,-1,0,,0
35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,298,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,611,2,-1,0,,0
35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,471,1,-1,0,,0
50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5699,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,381,2,-1,0,,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,176,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,42,1,-1,0,,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,517,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,251,1,-1,0,,0
39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,257,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,408,1,-1,0,,0
42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,56,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,215,1,-1,0,,0
38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-390,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,287,1,-1,0,,0
53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,330,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,216,2,-1,0,,0
59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,195,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,366,2,-1,0,,0
36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,301,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,210,1,-1,0,,0
54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-41,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,288,1,-1,0,,0
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,483,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,168,1,-1,0,,0
47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,28,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,338,2,-1,0,,0
53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,410,3,-1,0,,0
46,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,965,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,177,1,-1,0,,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,378,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,127,2,-1,0,,0
40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,219,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,357,1,-1,0,,0
28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,324,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,175,1,-1,0,,0
35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-69,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,300,1,-1,0,,0
55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,136,1,-1,0,,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,205,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1419,1,-1,0,,0
48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,278,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,125,2,-1,0,,0
58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1065,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,213,3,-1,0,,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,34,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,27,1,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1033,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,238,2,-1,0,,0
53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1467,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,124,1,-1,0,,0
47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-12,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,18,1,-1,0,,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,388,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,730,2,-1,0,,0
57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,294,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,746,2,-1,0,,0
53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1827,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,121,1,-1,0,,0
55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,627,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,247,1,-1,0,,0
45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,40,1,-1,0,,0
53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,315,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,181,2,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,79,1,-1,0,,0
44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,66,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,206,1,-1,0,,0
49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-9,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,389,1,-1,0,,0
46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,349,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,127,1,-1,0,,0
43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,100,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,702,1,-1,0,,0
38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,151,1,-1,0,,0
43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,434,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,117,1,-1,0,,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3237,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,232,3,-1,0,,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,275,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,408,2,-1,0,,0
22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,179,2,-1,0,,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,207,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,39,1,-1,0,,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,483,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,282,1,-1,0,,0
51,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2248,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,714,2,-1,0,,0
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,428,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,50,1,-1,0,,0
53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,181,1,-1,0,,0
34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,142,1,-1,0,,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,140,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,227,1,-1,0,,0
50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,297,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,119,1,-1,0,,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,279,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,361,1,-1,0,,0
59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,901,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,73,3,-1,0,,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2573,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,67,2,-1,0,,0
36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,143,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,350,1,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,475,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,332,2,-1,0,,0
53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,611,2,-1,0,,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,318,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,113,2,-1,0,,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,275,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,132,1,-1,0,,0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,742,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,58,3,-1,0,,0
41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,236,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,151,1,-1,0,,0
30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,89,2,-1,0,,0
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,600,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,152,1,-1,0,,0
39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-349,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,611,2,-1,0,,0
41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,183,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,110,2,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,463,1,-1,0,,0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,562,2,-1,0,,1
40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,962,1,-1,0,,0
57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1078,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,10,4,-1,0,,0
56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,155,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,118,3,-1,0,,0
37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,190,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,92,2,-1,0,,0
59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,319,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,143,3,-1,0,,0
39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-185,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,189,3,-1,0,,0
49,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,47,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,234,2,-1,0,,0
38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,570,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,75,2,-1,0,,0
36,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,19,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,189,2,-1,0,,0
50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,61,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,621,3,-1,0,,0
41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-62,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,55,2,-1,0,,0
54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,258,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,310,4,-1,0,,0
58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,76,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,156,2,-1,0,,0
30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,5,2,-1,0,,0
33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,352,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,225,2,-1,0,,0
47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,368,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,125,2,-1,0,,0
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,339,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,3,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1331,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,286,2,-1,0,,0
40,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,672,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,164,2,-1,0,,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,98,2,-1,0,,0
54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,447,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,742,2,-1,0,,0
24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,423,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,226,3,-1,0,,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,120,2,-1,0,,0
34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,362,4,-1,0,,0
56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,357,2,-1,0,,0
